name,road_address,latitude,longitude,toilet_type,open_time_type
순흥면 보건지소,경상북도 영주시 순흥면 순흥로 67,36.915776,128.575276,공중화장실,상시
부석면 보건지소,경상북도 영주시 부석면 부석로 49,36.978987,128.654288,공중화장실,상시
휴천2동 주민센터,경상북도 영주시 대학로 22,36.810015,128.621799,개방화장실,상시
영주시 실내수영장,경상북도 영주시 대학로 153번길 10,36.809419,128.608665,공중화장실,상시
가흥종합사회복지관,경상북도 영주시 대학로 130-1,36.808975,128.606234,공중화장실,상시
풍기파출소,경상북도 영주시 풍기읍 기주로 114,36.870927,128.523772,공중화장실,상시
평은면사무소,경상북도 영주시 평은면 신평로 29,36.758447,128.688389,개방화장실,상시
영주,경상북도 영주시 선비로 64,36.81101017,128.625046,개방화장실,상시
영주시민회관(별관),경상북도 영주시 선비로 213,36.8234895,128.62617,공중화장실,상시
금선정 화장실 1,경상북도 영주시 풍기읍 금계로 246번길 6-3,36.893231,128.528001,공중화장실,상시
가흥안뜰공원,경상북도 영주시 대학로 163번길 2-39,36.812217,128.606234,공중화장실,상시
아지동 야구장,경상북도 영주시 아지동 산20-8,36.849661,128.592207,공중화장실,상시
영주우체국,경상북도 영주시 중앙로 49,36.821102,128.621552,공중화장실,상시
영주소방서,경상북도 영주시 문수면 적서로 448번길 17,36.792006,128.633043,공중화장실,상시
영주시 치매안심센터,경상북도 영주시 영주로 159번길 73,36.82872,128.616026,개방화장실,상시
영주시청-별관(주차타워사무실),경상북도 영주시 시청로 1,36.806203,128.623059,공중화장실,상시
단산면 주민자치센터,경상북도 영주시 단산면 옥대로 36,36.951314,128.619389,공중화장실,상시
농업기술센터(본관),경상북도 영주시 안정면 안정로 30,36.798608,128.559146,공중화장실,상시
영주시 자전거공원,경상북도 영주시 영주로 150,36.824748,128.61638,개방화장실,상시
홈플러스,경상북도 영주시 대학로 29,36.809227,128.621256,공중화장실,상시
상석보건진료소,경상북도 영주시 부석면 의상로 1322,36.939837,128.650364,공중화장실,상시
문수면 보건지소,경상북도 영주시 문수면 문수로 1363번길 35,36.772043,128.630394,공중화장실,상시
시민운동장(주경기장),경상북도 영주시 가흥로 109,36.808318,128.607372,공중화장실,상시
가흥2동 게이트볼장,경상북도 영주시 가흥동 1381-571,36.838679,128.605348,공중화장실,상시
풍기성심요양병원,경상북도 영주시 풍기읍 소백로 1916번길 6,36.86753,128.536316,공중화장실,상시
부석사집단시설지구 관리사무소,경상북도 영주시 부석면 부석사로 298,36.994555,128.67955,공중화장실,상시
영주상공회의소,경상북도 영주시 선비로 182,36.820624,128.61956,공중화장실,상시
새희망병원,경상북도 영주시 반지미로 275-17,36.824757,128.595893,공중화장실,상시
월림보건진료소,경상북도 영주시 이산면 내림로 15,36.80015,128.692475,공중화장실,상시
수철리 무쇠다리쉼터,경상북도 영주시 풍기읍 죽령로1381번길 52-110,36.893901,128.464771,개방화장실,상시
오계보건진료소,경상북도 영주시 안정면 안정로 342,36.867647,128.581409,공중화장실,상시
영주시청 (농협 중앙회출장소),경상북도 영주시 시청로 1,36.805529,128.624732,공중화장실,상시
봉현면사무소,경상북도 영주시 봉현면 오현로 27,36.861297,128.52509,공중화장실,상시
안정우체국,경상북도 영주시 안정면 용주로 1409,36.846055,128.555299,공중화장실,상시
새마을회관 3층,경상북도 영주시 원당로 76,36.820246,128.623017,공중화장실,상시
축협 맞은편,경상북도 영주시 원당로 142,36.824071,128.629272,공중화장실,상시
소망장례식장,경상북도 영주시 신재로 134,36.831375,128.599404,공중화장실,상시
충혼탑,경상북도 영주시 영봉로 89,36.817261,128.647628,공중화장실,상시
안정파출소,경상북도 영주시 안정면 신재로 541,36.846165,128.556521,공중화장실,상시
영일초등학교뒤(8번),경상북도 영주시 영주2동 487-22,36.824879,128.614409,공중화장실,상시
중앙시장1,경상북도 영주시 구성로 382,36.825774,128.620524,공중화장실,상시
안정면 행정복지센터,경상북도 영주시 안정면 신재로 537,36.845867,128.556783,공중화장실,상시
단포강변체육공원 공중화장실(1),"경상북도 영천시 고경면 단포구보길 233, 단포강변체육공원 공중화장실(1)",35.9759664,128.9695389,공중화장실,상시
냉천강변 공중화장실,"경상북도 영천시 금호읍 금호로 102-64, 냉천강변공중화장실",35.9318431,128.8780118,공중화장실,상시
중앙공원,"경상북도 영천시 문외3길 8, 중앙공원 공중화장실 (문외동)",35.9704964,128.9352821,공중화장실,상시
파크골프장(1),,35.9678449,128.9655997,공중화장실,상시
대창면행정복지센터,경상북도 영천시 대창면 금박로 1057-7,35.8759897,128.8946999,개방화장실,정시
영천게이트볼장,경상북도 영천시 운동장로 62,35.9690107,128.9255518,공중화장실,상시
어린이소공원 화장실,,35.9318799,128.870891,공중화장실,상시
숭렬당 공중화장실,경상북도 영천시 숭렬당길 1 (성내동),35.9664103,128.9289355,공중화장실,상시
다목적광장 공중화장실,경상북도 영천시 화북면 천문로 2150,36.1025221,128.9142272,공중화장실,상시
임고강변공원 공중화장실(2),"경상북도 영천시 임고면 포은로 842-15, 임고강변공원 공중화장실(2)",36.0470716,128.9915189,공중화장실,상시
치산관광지 공중화장실(2) 중앙,경상북도 영천시 신녕면 치산관광길 263,36.0497026,128.7129058,공중화장실,상시
시민운동장,경상북도 영천시 운동장로 84,35.9695414,128.9243021,개방화장실,상시
영천그라운드골프장 공중화장실,,35.9631325,128.9318661,공중화장실,상시
최무선과학관,경상북도 영천시 금호읍 창산길 100-29,35.9077538,128.8810647,개방화장실,정시
청통면사무소,경상북도 영천시 청통면 금호로 978,35.9921216,128.8230126,개방화장실,정시
영천공설시장 공중화장실(1),경상북도 영천시 시장4길 52(완산동),35.9642679,128.938571,공중화장실,상시
마현산공원 공중화장실,"경상북도 영천시 마현산길 92, 마현산공원 공중화장실 (교촌동)",35.9707862,128.9264743,공중화장실,상시
천문과학관,경상북도 영천시 화북면 별빛로 681-32,36.1402987,128.9967783,개방화장실,정시
노계문학관 내부,경상북도 영천시 북안면 신평탑골길 93-33,35.8885737,129.0220269,개방화장실,정시
영천공설시장 공중화장실(2),,35.9646784,128.9370705,공중화장실,상시
충효관,경상북도 영천시 임고면 포은로 447,36.0167163,128.9732494,개방화장실,상시
고경면행정복지센터,경상북도 영천시 고경면 호국로 1065-25,36.0016447,129.0459154,개방화장실,정시
동부동행정복지센터,"경상북도 영천시 상록4길 63, 동부동주민센터 (야사동)",35.9745208,128.9425821,개방화장실,정시
신녕천 고향의 강 공중화장실(1),,35.9635827,128.9147521,공중화장실,상시
완산동행정복지센터,"경상북도 영천시 완산2길 9, 완산동주민센터 (완산동)",35.9648537,128.9396265,개방화장실,정시
영천댐공원 공중화장실(1),경상북도 영천시 임고면 신방로 19,36.0558702,129.0106963,공중화장실,상시
그린환경센터 공중화장실,경상북도 영천시 바깥완산길 433,35.9648047,128.9670657,공중화장실,상시
포은유물관,경상북도 영천시 임고면 포은로 447,36.0167163,128.9732494,개방화장실,상시
금노2공원 공중화장실,"경상북도 영천시 담안7길 34, 금노2공원 공중화장실 (금노동)",35.9591062,128.9319435,공중화장실,상시
단포강변체육공원 공중화장실(5),,35.9790941,128.9677729,공중화장실,상시
영천(포항방향)휴게소,"경상북도 영천시 임고면 운주로 777, 영천(포항방향)주유소",36.0513146,129.0425047,개방화장실,상시
금호소공원 공중화장실(2),경상북도 영천시 금호읍 교대리 211-7,35.9318799,128.8709021,공중화장실,상시
최무선영상체험관,경상북도 영천시 금호읍 창산길 100-29,35.9075578,128.8803204,개방화장실,정시
임고강변공원 공중화장실(1 여),경상북도 영천시 임고면 포은로 842-4,36.0467955,128.989951,공중화장실,상시
영천강변공원 공중화장실(4),,35.9680644,128.9490941,공중화장실,상시
영천(대구)휴게소,경상북도 영천시 임고면 운주로 791,36.0534003,129.0442412,개방화장실,상시
영천별빛유아숲체험원공중화장실,,35.9890374,128.9506648,공중화장실,상시
영천강변공원 공중화장실(2),경상북도 영천시 강변로 189-17,35.9675569,128.9392193,공중화장실,상시
신녕천 고향의 강 공중화장실(2),,35.9662332,128.9110337,공중화장실,상시
영천시의회,"경상북도 영천시 시청로 16, 영천시청 (문외동)",35.9729667,128.9393302,개방화장실,정시
금호공설시장 공중화장실,경상북도 영천시 금호읍 금호로 101,35.9317333,128.8733351,공중화장실,상시
영천공설시장 공중화장실(3),경상북도 영천시 시장4길 47-2,35.9647387,128.9385464,공중화장실,상시
금호체육관,경상북도 영천시 금호읍 금호로 171,35.9339269,128.8798274,개방화장실,상시
단포강변체육공원 공중화장실(4),,35.9774422,128.9671967,공중화장실,상시
신녕공설시장 공중화장실(2),경상북도 영천시 신녕면 본관시장길 7,36.04101793,128.7875421,공중화장실,상시
단포강변체육공원 공중화장실(2),"경상북도 영천시 고경면 단포구보길 221, 단포강변체육공원 공중화장실(2)",35.9719807,128.9696367,공중화장실,상시
황수탕 공중화장실,경상북도 영천시 고경면 용담로 1379-4,35.927144,129.115194,공중화장실,상시
농업기술센터,경상북도 영천시 천문로 622-13,35.9909563,128.9259242,개방화장실,상시
최무선관,경상북도 영천시 운동장로 92,35.9701685,128.9221372,개방화장실,상시
성황산공원,,36.0469381,128.7883392,공중화장실,상시
영천시립도서관,경상북도 영천시 중앙동1길 80,35.9753467,128.9327899,개방화장실,정시
금호강강변공원,"경상북도 영천시 남촌강변길 72-6, 금호강 강변공원 공중화장실 (금노동)",35.9555496,128.9243421,공중화장실,상시
화산체육공원,,36.0190466,128.8578549,공중화장실,상시
신녕천강변공원,"경상북도 영천시 신녕면 치산효령로 15-8, 신녕천 강변공원 공중화장실",36.0428623,128.7858533,공중화장실,상시
생활체육관,"경상북도 영천시 운동장로 55, 생활체육관 (교촌동)",35.9679275,128.9235928,개방화장실,상시
매산숲 공중화장실,경상북도 영천시 매산숲길 18(매산동),36.0361485,128.9187158,공중화장실,상시
문내외2공원 공중화장실,"경상북도 영천시 무궁화길 3, 문내외2공원 공중화장실 (문외동)",35.9727549,128.9349715,공중화장실,상시
임고서원 공중화장실(1),경상북도 영천시 임고면 포은로 453-13,36.01720194,128.9729062,공중화장실,상시
은해사 절입구 공중화장실(2),경상북도 영천시 청통면 청통로 952,35.9903776,128.7947663,공중화장실,상시
화북면행정복지센터,경상북도 영천시 화북면 화북길 93,36.1082961,128.9193743,개방화장실,정시
운주산승마자연휴양림,경상북도 영천시 임고면 승마휴양림길 105,36.0352059,128.9969616,개방화장실,상시
임고강변공원 공중화장실(3),"경상북도 영천시 임고면 포은로 842-23, 임고강변공원 공중화장실(3)",36.0469569,128.9920877,공중화장실,상시
보현산댐 하류공원 공원화장실,경상북도 영천시 화북면 천문로 2477,36.1214708,128.9397812,공중화장실,상시
